commenterID,commentBody,date_posted
UC9MHhdbMldWHFRHmeGKl9_g,Fake news,2026-03-24T11:27:02Z
UCTIfhn6RKC8n3kxbaEtra0g,MAGA,2026-03-24T11:26:52Z
UCiPXCYt4lDTfc5f87jAa-Zg,Lunatic president USA war criminal,2026-03-24T11:26:49Z
UChuAkNiKgWplsRBUrZzOsAA,USA 😍,2026-03-24T11:26:41Z
UChOUrDlUg_Fj-F05iVflk2w,Trump cannot even chicken out 😜,2026-03-24T11:26:36Z
UCp8ZlX0KLPdg1KItQ6qVyoA,"Why would Iran negotiate a deal with Whitkoff and Kushner, after they betrayed and deceived them TWICE",2026-03-24T11:26:35Z
UCQjKJghA8dY_JmBrSJD-jrw,There is absolutely no justifications for such vicious attacks when President Trump has offered peace,2026-03-24T11:26:33Z
UC0zSvJUEJXegx0_EWLBRV4A,"TACO one day TACO for ever 😅😅😅😅
TACO is a psychopathe liar and rapist of children!!!
What about TrumpFiles????",2026-03-24T11:26:21Z
UC-oFVQz8b9yUJnux-C2lf4g,I believe that the foreign minister of Iran is in charge,2026-03-24T11:26:20Z
UC7O9pO59DRhgihwBxahMfTw,But the mmmmilitary is dddddfeated...lol,2026-03-24T11:26:10Z
UCw9wNv0CEM9Ohkbwq0mpqIg,"""Tel Aviv hit with 220lb warhead amid Iranian missile barrage""
Havent the administration told us again and again that Iranian military capabilities have been obliterated?

Trump threatened to strike civilian energy infrastructure in 48 hours unless the Strait of Hormuz was opened.
Iran threatened with retaliation against civilian energy infrastructure in US allied nation nearby.
Trump extends the deadline to 5 days and claims America have had negotiations with Iran.
Iran denies that any such negotiations have happened.",2026-03-24T11:26:05Z
UCx9eDu678Ek5tMLolvJqr3Q,TACO and FAFO,2026-03-24T11:26:05Z
UCNSWn0V6Bd3K0N5kcCFeMcw,Love for iran forever ❤❤❤❤,2026-03-24T11:25:56Z
UCxo0is8kgxywBKjvzvt0org,Strategic dismantling of the global economy. Good job!,2026-03-24T11:25:56Z
UCYUETziDzvOQK4kyE-2sh-g,Who's gonna be brave enough to say that we are loosing LOL.,2026-03-24T11:25:54Z
UCfQ2-OP8EFrpbtZXq3MwC-w,"But don't worry guys, our strikes are almost complete. Glad this never turned into a war. Phew.",2026-03-24T11:25:51Z
UCjvx1E0gHFdC5LxJRT0aGsg,"That warhead was promised 3,000 years ago.",2026-03-24T11:25:48Z
UChsu-OCII36dxM9H5mK0Q_A,"Trump is (surprise, surprise) lying",2026-03-24T11:25:47Z
UCC5AiMD0Huaqk7pYxqKguxA,OPERATION EPSTEIN FURY,2026-03-24T11:25:40Z
UC5Oxr1b8kvWhT4DGdGYvCdA,"Only one of those bombs shown hit a live target.
Why?
Because only one has a secondary blast the others do not even have fuel igniting..",2026-03-24T11:25:40Z
UCmqfW44mrMSxjEe7zZAEbbA,"WILL TRUMP NEUTRALIZE / RENDER AMERICANS VOTE NULL & VOID ? ARE THE MOST WEALTHY  U.S. CITIZENS PAYING HIM TO DO THAT - STAY TUNED TO ( "" I DON'T CARE ABOUT YOU I JUST WANTED YOUR VOTE WE LOVE THE POORLY EDUCATED & YOU'LL NEVER HAVE TO VOTE AGAIN "" TRUMP CAMPAIGN QUOTE",2026-03-24T11:25:39Z
UCqWKPqk9EqD57mDiIVVbDng,Welcome to another forever action.,2026-03-24T11:25:33Z
UChOUrDlUg_Fj-F05iVflk2w,"Trump declared that Iran might is obliterated ...  
we can see its ""true""😂",2026-03-24T11:25:33Z
UCkuCC-KauR738xbeK5SrN3A,Shocking,2026-03-24T11:25:23Z
UCK2X33YhHy5JIjynruwQkLw,Iran should be made as a new US state to end terrorism,2026-03-24T11:25:20Z
UCJLplJCNdNTCEryhFNBHTpQ,Launching missiles at civilians is not a wat winning strategy... it is of course sad and evil and destructive... but it diesnt achieve victory unless our politicians let it.  The evil regime must be totally destroyed and Iran must be free.,2026-03-24T11:25:16Z
UCejpqSFgSFnB_Y7UHjBw6LA,"Think at every bomb, israel started this war.

It comes back what you did to gaza, lybia, syria.

Israeli people its time to free you from satanyahu and his criminal regime.
Go on the street and riot him away from knesset.
Iran is with you!",2026-03-24T11:25:14Z
UCyT8M_Q3E-mJQwAv_xF8V6Q,"So Trump was lying when he said he had great talks, because if he did then why would Iran continue to bomb and ruin any peice negotiations?",2026-03-24T11:25:07Z
UCEioiIdnuSu2NDUyJl4QR6A,"Stop effing around, 72 hours straight of constant carpet bombing.",2026-03-24T11:25:07Z
UCiLgC-IESKGtLcIIOiUghHA,Hope and wish that soon Israel is going to remove on the world map,2026-03-24T11:25:06Z
UCVN4x_FRH54Ql3n7Xd9f5Zw,"Operation Epic Taco 
Next he will give them two weeks",2026-03-24T11:24:59Z
UC4wK-CjTTq73PslCe3zRChQ,"truth is the jewish folks say their messiah is getting ready to arrive on the scene and the islamic folks say their messiah is ready to arrive,any time,by backing down would admit they are wrong about their savior.the hindu folks also say their messiah is soon to arrive.the christians think the devil will show up.its a big mess,the devil will fool everyone.already has.",2026-03-24T11:24:49Z
UCQwOyoQjMj3vFLudpbTAIWQ,"Netanonald are the reason of killings of Israelis, I mean ""injured."" You know.",2026-03-24T11:24:48Z
UC0zSvJUEJXegx0_EWLBRV4A,The Rise of Iran...,2026-03-24T11:24:47Z
UC6kpe_pN71chxMcLCsyaNgA,"How naive are politicians and some analysts in the US. Haven't you all learned anything from the satanic regime in Iran? They're just buying time. And even if it ends in a deal, they will come back, and they will repeat their evil work. Shame on Trump. You're doing something good for the world, but you don't have the courage to finish it. You can't negotiate either satan and benefit in any way. How ridiculous and embarrassing.",2026-03-24T11:24:45Z
UCfWtBis4DsfMSd59EZ0P8mg,Operation excuse for failure,2026-03-24T11:24:44Z
UCf6x4GncILBkbic2iirGGyw,The art of the deal.... lol,2026-03-24T11:24:38Z
UCyt0wnhzfDvBP719KZZtKOA,The dreadful Mossad has been dismantled. They couldn’t locate the storage facilities and production units.,2026-03-24T11:24:30Z
UC_kLLIqRbbaidDzSNq7uJ0g,United States of Israel,2026-03-24T11:24:28Z
UCDOoR7k28FZ-Ul1ZbgZHXkg,"This is manufacturing consent for Israel’s use of a nuke. The military censors don’t show Iranian strikes successfully hitting military targets; only show civilian damages. 

Conversely, IDF markets its bombings in Iran as “precision strikes” on “military installations” and omits the massive civilian damages to residential, business, hospitals etc. 

This is a dangerous game that I hope U.S. public is too smart to fall for. Sadly, that won’t be the case",2026-03-24T11:24:27Z
UCqWKPqk9EqD57mDiIVVbDng,Trump is full of crap.,2026-03-24T11:24:27Z
UC8VCrCJPlYRy7Vu9NOaumsg,"Wait, they’re still bombing our greatest ally? But Trump said that they wanted to make a deal and we weren’t gonna have to send in ground troops. Why would Trump lie to us Fox News?",2026-03-24T11:24:27Z
UCG3toyUmxAoYTdLcvVnx_Ug,"haha, what a LIAR Trump is... Iran doesnt want to end this war.. Thjey still can do massive damage to the economy and still strike misslies..",2026-03-24T11:24:24Z
UCm6js03XQ0y18pNoGgZ7nWQ,"On the 20th March, the Russians met with US officials and said that they are actively providing Iran with intelligence of US assets. Id like to know what the Whitehouse thinks about it.",2026-03-24T11:24:24Z
UCY1vWP7wAEvhYWAXmDIAJxQ,We are going to have to take this all the way !,2026-03-24T11:24:07Z
UCkC1O18V6suqSeu9aJzoM1A,Trump is a liar.  Stood right there and told multiple lies into the camera.,2026-03-24T11:24:06Z
UCc9_w_5XbQaLjpuzNGYfOjA,Lies Lies Lies Lies,2026-03-24T11:24:03Z
UCRyRc65GZbzjYHP83f6Jb7Q,Oh I thought we were in “talks”,2026-03-24T11:24:03Z
UCSt0Hc-IYYTMwErBzKe_JUA,No sympathy... Israel asked for it.. Now they got it... REAP IT,2026-03-24T11:24:02Z
UCVmuPYgan1EfK4hV0TDr2QA,"Tehran please don't Trust them again, they're busy planing on how to Attack.

Missiles must Speak Louder",2026-03-24T11:24:00Z
UCDxg2_GtibQTNakAuHBD9dA,Fake news,2026-03-24T11:24:00Z
UCXKv42IZ3Qg-w82D4cv4T6Q,Pray for Israel,2026-03-24T11:23:52Z
UCNv5kNDaIFys2EsTr3HJjFQ,If anyone wants to see what TDS does to a person check out john balnis. He was a talented pianist and has many videos of him playing on YouTube. But john has TDS and threw away all that talent to be on fox news every day 20 hours,2026-03-24T11:23:51Z
UCawlL2tkX2sl-HM3pUbQV_g,"Wow they actually got one thru
Amazing that a solder weighed it before it exploded 
Maybe he should have thrown it away from his scale instead of returning it to its trajectory of the unwarranted it’s not a retaliatory action 
But I guess it was a moment that was very brief
Rather than lambasting the solder for not deflecting but instead placing it on scale mid flight 

AMAZING!!!",2026-03-24T11:23:51Z
UCxo0is8kgxywBKjvzvt0org,"Donald J Trump, Prince of Peace, deserves the Nobel Peace Prize",2026-03-24T11:23:49Z
UCm4Dhhh9PAkOx1VtwmumqRQ,"All the YouTube experts, too much.",2026-03-24T11:23:44Z
UC5Oxr1b8kvWhT4DGdGYvCdA,Won't be long before the Israelis hit the streets for regime change.,2026-03-24T11:23:38Z
UCDOu1EB0MyaNs73zDkpiQKA,"Lets see if we got this straight:
The lying devil dogs, the traitors to their own countries who started this shish twice during negotiations, now wants to be trusted for a deal.
Iran:""Kick rocks!""😂😂",2026-03-24T11:23:37Z
UCxq_16e4rLF-OA7TaZmUWYw,yea who are they negotiating with,2026-03-24T11:23:37Z
UCOLweuHVrOnnRNe5Z3ym6CA,If you let them exist. Good luck living with the known fact. Your neighbor has the ability to nuke you any time. Irans regime has shown it's true face.,2026-03-24T11:23:34Z
UCKqPMn6ivYdqJ-Ok-mdeHtg,"A deal with the Devil is impossible, finish the job even if everything is destroyed!",2026-03-24T11:23:31Z
UCg7hCSaMFvmUfYk3uRZJGnw,Wow what a great peace deal,2026-03-24T11:23:22Z
UCu_Hy7QpfffcoW33GJgK4zg,Fake news. Americans  are looking  to backstab again.,2026-03-24T11:23:22Z
UC8AkhuK10wnFtkQQZJ7MWRw,It's operation true promise ;),2026-03-24T11:23:16Z
UCOP78FC9vlXTgqIGw1tKA4Q,Oh no... anyway,2026-03-24T11:23:06Z
UC9eCC62nzvyFqV23Y8frpDQ,👏👏 Bravo Iran😊,2026-03-24T11:22:59Z
UCbcaLuAHcTiTe7MbXPidfXQ,That's the headline I want to read. Well done Iran keep it up,2026-03-24T11:22:57Z
UCg0rux57LXn8AQU_otHEjIg,Meanwhile someone is making a lot of money on the stock exchanges,2026-03-24T11:22:54Z
UCohmmKR8XqdrMJ7pf_CUX0Q,Smash those little hats iran!,2026-03-24T11:22:52Z
UCLhGRDBe8YBPJ8rQAdzCBUA,"""220 pound warhead"" is the nickname I gave to my wife.",2026-03-24T11:22:52Z
UC53_yQS02_jxeIBZJBanrMg,"Iran fires back attack trumps lies , missiles blast off, hit US bases",2026-03-24T11:22:44Z
UCA1PLibbdwUbCfZg2VJYt2g,This is gonna go on and on and on. We've guaranteed dems a win. Ugh,2026-03-24T11:22:32Z
UCdXQ6WbGYPmhfRhLNQOlAaA,can fox news admit Iran WAS NOT talking to orange man bone spurs yet???  how about we hear from Keane on how Iran is losing???  lololololol...fox is satire at this point,2026-03-24T11:22:32Z
UCwcx4M2xGhJZN8dX-2XMxlg,Iran is holding the cards and will make a deal with the US when they decide.,2026-03-24T11:22:31Z
UC-IvDkhtRpjRH2nsruoZ7fQ,They just don’t run out of missiles. They have pretty large stockpile of missiles,2026-03-24T11:22:29Z
UCRt-kh-2FC24gW91i7ijslQ,Israel now feeling 2% of what happened in GAZA for 4 years!!,2026-03-24T11:22:23Z
UCWBHcJKrTgbC_z0hGByUifw,The only option left with the US and Israel is to make use of their nuclear arsenal upon Iran,2026-03-24T11:22:23Z
UC8JlNe3IAXww3OfRVOdK-gA,BOOM BOOM TEL AVIV!!!,2026-03-24T11:22:19Z
UCCNcrBNhES25z96AGTza8xA,"But Iranian hitting you hard,",2026-03-24T11:22:15Z
UCsLukjL4vooOxnVPn7rgYIw,Looks like the interceptors are running out,2026-03-24T11:22:15Z
UCeSh5lBuvEPq3cO1hoAW8Nw,What's considered a win here for America?,2026-03-24T11:22:14Z
UCppdgf_hQbyP_IA-fK8L67A,Epic fear?!😂,2026-03-24T11:22:13Z
UClWhe76ZPdHwbs4XqCmI-MA,"Are these missiles the ones which have been utterly and completely obliterated? Just asking questions... Let's just hope civilian casualties are held at a minimum on both sides, while these insane and delusional war mongers are manipulating markets at the cost of civilian lives...",2026-03-24T11:22:10Z
UChRDWFJcdDdcx1jD0Vc3adA,IRAN IS SLOWLY PISSING THEIR LAST WEAPONS AWAY WHILE WE PUT ALL OUR ATTACK PIECES INTO PLACE.,2026-03-24T11:22:07Z
UCFqaBjJm6dLvWgU5XvFp_GQ,Decimated but still firing missiles?,2026-03-24T11:22:06Z
UC3tRSK26TBDXE53lgbW1RLA,Long live Iran. You hv all the rights to defense your country,2026-03-24T11:22:05Z
UCl2rKmc5TBE5iEvlXN4w2TA,It sounds like a bad deal if they keep bombing everybody in the mean time,2026-03-24T11:22:00Z
UCw00CEFTvCWzs1hJmFrJRow,"Trump has played Israel big time., now the USA is going to be free from AIPAC",2026-03-24T11:21:52Z
UC-oFVQz8b9yUJnux-C2lf4g,"Iran doesn't want to make a deal,if they did,they wouldn't be sending missiles to Israel,either they are lieing or trump is lieing",2026-03-24T11:21:43Z
UC2DC1NZFthp2V8V4Dux5a0Q,Operation epic f…k up,2026-03-24T11:21:42Z
UC7xKjXF1N8CkaRwMvn0yY-g,220LB is nuts.,2026-03-24T11:21:39Z
UCTlBRqQ4yqTXelXjftEzi4A,"Iran  ,..by their religion and beliefs , think  they  do not have to honor any agreements with Infidels  aka U.S. or Israel.  !  They will not honor any agreement !  There can never be peace with these people !  Sad . .",2026-03-24T11:21:33Z
UCZTWFAgDo_qi3W2LzMT70oQ,9k targets lmao,2026-03-24T11:21:31Z
UC3lmC90xQLG91iJJDd-ZQIQ,Let the neighboring countries put boots on the ground. Not USA boots. We can stay in the Air & sea as support,2026-03-24T11:21:27Z
UCXPRCPtS4c21W5e5X-vXFqQ,Is there a problem with the war they ordered?,2026-03-24T11:21:12Z
UCtTmedML4NgJ-pMo_SD67wA,The Operation of Epic Failuries,2026-03-24T11:21:08Z
UCVCiWqHsphjPizFeZnugNwg,Sounds like all lies — Iran still has missiles,2026-03-24T11:21:07Z
UCOlnVMMaCwpT6JQqgYH92vA,US and Israel have continued bombing Iran while Trump lies to the World yet again! You are hated America... your enemies AND Allies hate you and Israel is only using you!,2026-03-24T11:21:06Z
UCs_8tplfunrE6qAFanbJKKA,Republicworld has some interesting shorts on Tel Aviv ☄️,2026-03-24T11:21:02Z
UCHiE7NjNL9Jc7ZTKSPCH0cw,Unconditional surrender he said l 🐷  hahaha come on di ground invasion why you scared ?,2026-03-24T11:21:00Z
UCj54dhJ332UjEIezmCwNapw,American should send trump to iran border😂,2026-03-24T11:20:52Z
UCS70bxVsdiBLlF9tT4lWJCg,"So the warmongers and biggest killers in the Middle East finally get a taste, couldnt happen to more deserving people",2026-03-24T11:20:50Z
UCRt-kh-2FC24gW91i7ijslQ,GOP and some Democrats just made $ billions yesterday! Just like some GOP who traded stock 24 hours before the war started! It is shameful! And people died for this?,2026-03-24T11:20:48Z
UC2qEqjTFfHEE9p79wnj9Vrg,Ground invasion incoming America! For God sakes htf y'all don't see this is crazy.  Massive FUC# Up by trump!,2026-03-24T11:20:47Z
UC6H4mnmSUqPtWP6QJAsNFaw,Still looks nothing like Gaza.,2026-03-24T11:20:42Z
UCkWIW1ose9hF9hxivzaY-Mg,Why do you need a deal if you say Iran will surrender,2026-03-24T11:20:38Z
UCabUfYBkkAgHMhFgfZA1ZKw,Iran has the right to self-Defense,2026-03-24T11:20:28Z
UCdq2-BLXiATjjAbkYBqEWNw,Trump lied. Trump's fault.,2026-03-24T11:20:24Z
UCOQE0C1HxdSQJkthO53ltvg,And f**k your “operation Epstein f**k up”. 🖕,2026-03-24T11:20:22Z
UChn8TWzZmQpFaxZsDSGLFNA,15 minutes before his announcement a huge spike in futures trading at the exact same time.,2026-03-24T11:20:18Z
UCQe0QqAFmqGv0fUSJMbVv4w,"President Trump- quotes on FOX Friday: 1. The little excursion is about over.
2. I have achieved unconditional surrender.
3. Everything is tippy top!
Jesse Watters comes on and explains Trump is a genius & is “doing the weave “………",2026-03-24T11:20:16Z
UCCTJSYIY6zm0FAZ4MO5JGvw,Thought the pause was only against power plants. It's not a ceasefire.,2026-03-24T11:20:12Z
UCN7gn0UKI_8mwOIn33RUHig,Missiles that Trump claims were 100% destroyed and obliterated several weeks ago?,2026-03-24T11:20:11Z
UCxo0is8kgxywBKjvzvt0org,Operation Epic Failure.,2026-03-24T11:20:06Z
UCEKtkmQOavHhHQN7fB5royw,How can you make a deal with a terriost regime ?,2026-03-24T11:20:06Z
UCKiYfRMH4C0Soop1xsBLKcA,"The 5 day pause is to manipulate and try to stabilize the world markets while Trump positions additional military assets and personnel.
Every word out of Trump’s mouth is a lie.",2026-03-24T11:20:04Z
UCsRNn69TupsILa3Aw4chUmw,"may GOD be with you. Ismail soldiers had always a few victories for a few times like they had with Goliad. but, Jacobs sons Sarah's sons the chosen one  are always prevail.",2026-03-24T11:20:00Z
UCmuFMgIjjGULiQM1Vl9v9kw,"17 billions dollars spent so far 
to just to replace 
Homeini  by lil Homeini",2026-03-24T11:19:58Z
UCI2aUO1V2Gz9ppqiv2h3V2Q,Victory for Iran,2026-03-24T11:19:54Z
UCHaRjzaF8i9SYfLBgr1M1ww,the same tactic as the russian -  endless peace talks with ukraine - but every day attacking ukraine with missiles- drones - when dealing with psychopaths - diplomacy is useless -only strengthen the psychopath,2026-03-24T11:19:52Z
UCk27bjO_0hd7VpomjxsXPaQ,They should rename this  to Operation Epic Disaster. I think Trump is begging for any kind of deal to get out of this.,2026-03-24T11:19:41Z
UCf5xGEXM12HOG78unpCCiDA,"I THINK THESE SCUM TERRORISTS NEED TO BE WIPED OFF THE FACE OF THE EARTH... NO NEGOTIATIONS, NO DEALS... IRAN, HAMAS, HEZBOLLAH, HOUTHI, ... NEED TO BE OBLITERATED.. THEY HAVE TERRORIZED THE WORLD LONG ENOUGH... US, NATO, AUSTRAILIA, EUROPE, EVERY CIVILIZED COUNTRY IN THE WORLD NEEDS TO BAN TOGETHER AND SEND THESE ANIMALS TO HELL !!",2026-03-24T11:19:41Z
UCdID56idwAllFuyYzyS551g,"The Iranian regime does not want peace.
It desires war.",2026-03-24T11:19:37Z
UCNDbSRG9A8NagY5_CBZnzkQ,Iran has a right to defend itself.,2026-03-24T11:19:36Z
UCKY65evcyNXHiRdiSOb__Kg,Deal with terrorists??!,2026-03-24T11:19:29Z
UCHiE7NjNL9Jc7ZTKSPCH0cw,Hahahah Iran doings gods work !!!!! Come on America do ground invasion they waiting to welcome you hahaha I love this this backfired,2026-03-24T11:19:28Z
UCfAwgJvwUG9QiWuF7CzdBdg,Are we sure they want to make a deal or is we want and need a deal because we miscalculated?,2026-03-24T11:19:26Z
UCLtZbA8X4cMpAOpKqqxrI8g,The US Ajatholla is a clown.,2026-03-24T11:19:24Z
UC4EpZgoWX3e1sxm1a5Kf9dQ,Dist.roy israboy,2026-03-24T11:19:24Z
UCvSrpSVlljgLZ2v0ciie1FQ,Speaking of Trump... Israeli primate Benjamin Netanyahu said that Israel doesn't need America.  What a joker he is,2026-03-24T11:19:23Z
UC2x-V1rNUXjWwFSnuoYjqww,"WHEN WE TELL YOU THAT YOUR HONORABLE PRESIDENT DT IS GETTING RICH, HIMSELF, AND HIS OWN CROWD AT THE EXPENSE OF THE AMERICAN PEOPLE!!!!
Demonstration on Monday, March 23, 2026, by a FANTASTIC ACT OF INSIDER TRADING.
15-30 minutes before DT's announcement of negotiations with Iran, $600 million was traded on the oil market (yes, $600 million in just a few minutes)!!! Strange, very strange.

One hour after this announcement, Iran denied any talks or negotiations with the US.
Worse, Israel announced more intense military strikes against Iran.
Hey, guys, you need to coordinate your efforts; this lack of professionalism is becoming frankly obvious!!!!

Latest Factual Information: The Trump Organization has made $1 billion in profits since your honorable President DT returned to the White House.

WILL YOU STAND FOR THIS MUCH LONGER???
TAKE ACTION!!!",2026-03-24T11:19:21Z
UC2qEqjTFfHEE9p79wnj9Vrg,TRUMP has NO EXIT that's good now!! It's win or nothing.,2026-03-24T11:19:16Z
UCyeMILnu9xI1YHOgwbAyiNw,TRUMP CHICKENED OUT.🐔🐔🐔🐔,2026-03-24T11:19:15Z
UCpkIAaHtGS2vHZRPrQ3Ei8w,"""We want peace""   - fires missiles at every country they can reach.   Right.",2026-03-24T11:19:12Z
UCA3bU0I_rGzuOuA-LpKWLYA,"Nah, Iran will want no US base in the gulf and the head of Natenyahu at least",2026-03-24T11:19:10Z
UCxo0is8kgxywBKjvzvt0org,"Iran wont change regimes, give up ballistic missiles, or halt their nuclear program. What sort of deal do you anticipate?",2026-03-24T11:19:10Z
UCI2aUO1V2Gz9ppqiv2h3V2Q,"Usa epic fear.
..he he",2026-03-24T11:19:09Z
UCmizK0bWORaINFDDDqC_sYg,"Mohsen Rezaei, the military adviser to the supreme leader of Iran, said that the war with the United States will continue until Iran receives all compensation for the damage and when all sanctions are lifted.",2026-03-24T11:19:07Z
UCYcvFsCXKFPFqJLbsoz-dqA,"Why would they make a deal, we attacked them?",2026-03-24T11:19:05Z
UCxdt4Mhn8Aqj5PXRJkO_WAA,"These comments show the sheer amount of ignorance about this war and why it was started. Go research about the IRGC's worldwide terror attacks for 47 years, they've killed 100s of thousands of civilians and US troops in the Mideast. This war did not start for fun. Try research a bit before pointing fingers at the 2 countries fighting evil.",2026-03-24T11:19:04Z
UCoCOlVjmyKRC9bcS3qtBzIw,EXCELLENT HOPE THEY REMEMBER GAZA,2026-03-24T11:19:04Z
UCCm0MgUSbHM5-hmP8YokqJg,Grey smoke,2026-03-24T11:19:02Z
UCGaWWLL_R10KKtl9yFbmQZw,I am what some would call pro trump but this is one of the first times that I hesitate to believe him. It would be very erroneous for trump to believe anything that the Iranian government says. I think trump and Israel are obviously losing this war. Trump should stick with his ultimatum of unconditional surrender. Do not concede or make any deal with them short of regime change. If Trump fails at regime change this whole ordeal will be a complete failure.,2026-03-24T11:18:59Z
UCNTToWI4cGAR3igwGP1ShPw,😂😂😂 fabricated narratives 😅😅,2026-03-24T11:18:58Z
UCo7S5YACPLTvzaNSGysRNNA,Trey is mossad,2026-03-24T11:18:56Z
UC37eS-xqttzvytNrepGg_KQ,Stop the War 😢,2026-03-24T11:18:53Z
UCe_mhQZDw1_9Bo8glR0mqCA,Lies there's no agreement ☪️ Keep lying to your people,2026-03-24T11:18:53Z
UC-6sHQz2q7p1NbISmBcOYcg,So who do we believe now? Iran or Trump? If Iran was negotiating to end this war and is agreeing with Trump then who fired the ICBM at Israel?,2026-03-24T11:18:45Z
UCbEm4amsTMLnU7eOKP_saPw,Looks like Iran is the one draining the swamp..not trump!,2026-03-24T11:18:43Z
UCgL7OHHEtDiTcjKJMpIE3Zg,Iran got nothing to negotiate,2026-03-24T11:18:41Z
UCNTToWI4cGAR3igwGP1ShPw,😂😂😂Iran doesn't want anything from Trump..He couldn't get them to surrender 😅😅,2026-03-24T11:18:41Z
UC38meVeAbrWYWf3RvT_nQDA,Well these OBVIOUSLY cant be coming from Iran because Trump obliterated them like no one ever obliterated before 🤣,2026-03-24T11:18:41Z
UCJAwvVJwwFNiDCTFBh2lsog,😂😂😂😂😂😂😂trump has no card to play😂😂😂iran has a lot of card😂😂😂😂trump is begging😂😂😂😂iran make the rule😂😂😂,2026-03-24T11:18:39Z
UCOOOS4SN5yySILA2PUhyDiw,"Trump said we are gonna make a deal and straight after Israel started to bomb iran as usual…
Israel will be end of the American empire ! And once amrica is gone Israel will be fkd up in the Middle East ! How stupid can you be seriously???",2026-03-24T11:18:36Z
UCzDaZsg5OkzdnnI92xLOV6A,Ow no,2026-03-24T11:18:35Z
UCt9cpf_e4nx98cJZ0iGi3Dg,The talks aren't happening.  It's all being said to manipulate the market so people on the inside a can enrich themselves.,2026-03-24T11:18:32Z
UCGiB3Tj2S4HAc3xyZEKeHVw,bb asked for this now he got it,2026-03-24T11:18:28Z
UCn-W-GtbEppwl0fyUOyrLKw,Usa showing weakness after big words 😂,2026-03-24T11:18:27Z
UCkCSUjrHcF2mqj8iuP0w0eQ,"🇺🇸🇮🇱The truth is, that Iran regime ballistic missiles is useless. It cannot defend the Iran supreme leader and many other leaders not even can defend civillians. 

Iran regime ballistic missiles fail.",2026-03-24T11:18:15Z
UCfaLGP9Ihae9vYz67Ixe4oQ,Fake news😂,2026-03-24T11:18:07Z
UCEP-YxPGxEYkpX9yY1M1itQ,5 BILLIONS A DAY WHO PAID FOR THIS STUPID EXPENSIVE GENOCIDAL WAR WE THE PEOPLE TAX,2026-03-24T11:17:55Z
UC2qEqjTFfHEE9p79wnj9Vrg,The botsbare strong today. This is all PLANNED FOLKS!,2026-03-24T11:17:54Z
UCHUC3x5qksFmxro9vtQ6RzQ,Meanwhile our refinery's and airports are attacking themselves 😂 MAGA YET??,2026-03-24T11:17:54Z
UCbJ3NWRld06xryqmQEPeWtg,Epic fail,2026-03-24T11:17:53Z
UCMFWyNESM0uEBWIl84j11Xg,"""I voted for this 👍""
-Maga",2026-03-24T11:17:53Z
UCNv5kNDaIFys2EsTr3HJjFQ,I love all the freaks suffering TDS in the comments 😂,2026-03-24T11:17:45Z
UCiTjro8n4z2ZVMW3L48vrDQ,Foolish amricans r paying for ixreal.. is this they voted THAT R*PIST for?,2026-03-24T11:17:43Z
UCy_YjfGaDYjsBK0eqpFYmlA,So markets are gonna fall today,2026-03-24T11:17:42Z
UCKKnn6J7xYwZXz4Q7oU6Xbw,Let me guess…A 7–YEAR TREATY?,2026-03-24T11:17:37Z
UCnZ9FS88SOGmos3dhRYwnjQ,Hallo 🙋‍♂️ how came you show up now from Telaviv ?dose nentanyaho know that 😊today is 23 days of war what about last days,2026-03-24T11:17:35Z
UCtOaKT3sx_dyC1L7--Nbdhg,SO the reward for a 220 pound missile will be Israel gifts like 10 tons of ordnance back to them.  Not a winning strategy for mullahs.,2026-03-24T11:17:31Z
UC8w8OIOwXdgGuGwBkNFDwvw,Regime Regime Regime but with China is ok. And I’ve seen one demon and one liar in the show. You tell me hu is hu.,2026-03-24T11:17:25Z
UChrjy_uZPo6nA4oUv7-HD_g,Mankind is evil,2026-03-24T11:17:24Z
UCeaBg9enh3IxqLyZh8BJP0w,The real question is what will happen first - will iran develop nuclear weapons in 2 weeks after they've been 2 weeks away for 20 years or will they run out of missiles for the 7th time since the start of the war,2026-03-24T11:17:20Z
UCh9ZQglzX7EUee2yDitqJwA,Fox should stop spreading Trump's fake news. There are no diplomatic talks going on with Iran. He has just chickened out. Shamelessly asking for help from other nations now. He has no proper plan.,2026-03-24T11:17:08Z
UCJJXqKNql02XkVDLQOg1FEA,Operation Epic joke !!,2026-03-24T11:16:58Z
UCEP-YxPGxEYkpX9yY1M1itQ,TRUMP WILL SEND BOOTS ON THE GROUND BECAUSE IT HAS BEEN ORDERED BY HIS MASTER NETANYAHU A WAR CRIMINAL GENOCIDAL MONSTER CHILD KILLER ROTCHILD CHILD KILLER MONSTER BOTH,2026-03-24T11:16:55Z
UCmKVaX787qkDwADHKRDYykg,"Les images des missiles Iranies sont fabriqués  contre Israël. En quoi un tel.programme serait-il différent des camps de concentration des juifs en 1942-1945. Nous autres sommes juste des téléspectateurs. C'est quoi la raison territoriale, politique ou économique de tels préparatifs ? Il apparaît que le developpement de ces grandes nations qui entourent Israël ne souffre en rien de l'existence d'Israël.",2026-03-24T11:16:54Z
UCOVAVY79nU6JIQaTW5XiFfA,Morning but a positive political news video. Would be nice to see these unbiased and with some truth,2026-03-24T11:16:54Z
UCRiJvEkJKMj6VlLaQZ5TzMg,Shut down their internet and cable first. Then power,2026-03-24T11:16:52Z
